ID,Type,Speaker,Expression,Text,Background,Music,Item,Effect,NextID
ellen_meets_hope,대사,ellen,,"엘렌이 조용히 다가간다.

[엘렌]: ...호프님?

호프가 돌아본다.

그리고... 얼어붙는다.

[제퍼슨 호프]: 너는... 

[엘렌]: 저는 엘렌입니다. 루시의...

[제퍼슨 호프]: 딸...

호프의 손이 떨린다. 그의 얼굴이 창백해진다.

[제퍼슨 호프]: 하지만... 너는... 죽었다고... 교단이...

[엘렌]: 백작님이 저를 구해주셨어요. 20년간 키워주셨죠.

호프가 비틀거린다. 믿을 수 없다는 표정이다.

[제퍼슨 호프]: 살아있었다고...? 내 딸이... 내 엘렌이...

[엘렌]: 네. 어머니를... 어머니를 사랑하셨다고 들었어요.

호프가 무릎을 꿇는다.

[제퍼슨 호프]: 엘렌... 내 딸... 미안하오...

그가 흐느낀다.

[제퍼슨 호프]: 네가 살아있는 줄도 몰랐소... 20년간... 죽었다고 믿었소...

[제퍼슨 호프]: 미안하오... 아버지가... 너를 찾지도 못했구나...

엘렌도 눈물을 흘린다.",,,,,CHOICE:ellen_hope_reconciliation|hope_learns_count_alive
watson_confronts_hope_with_ellen,대사,watson,,"당신이 호프에게 다가간다.

[왓슨]: 호프.

호프가 돌아본다.

[제퍼슨 호프]: 탐정... 그리고...

그가 엘렌을 본다.

[제퍼슨 호프]: ...루시?

호프의 눈이 흔들린다. 루시와 너무나 닮았다.

[엘렌]: 아니에요. 저는 엘렌입니다. 어머니의 딸이에요.

호프가 충격을 받는다. 손이 떨린다.

[제퍼슨 호프]: 딸... 루시에게 딸이...?

[제퍼슨 호프]: 하지만... 죽었다고... 교단이 처형했다고...

당신이 말한다.

[왓슨]: 백작이 20년간 키웠습니다. 루시의 딸을.

[왓슨]: 엘렌은 살아있었습니다. 백작이 구해서 자신의 딸로...

호프가 무릎을 꿇는다.

[제퍼슨 호프]: 살아있었구나... 내 딸이...",,,,,CHOICE:watson_explains_count|accuse_hope_with_ellen
ellen_hope_reconciliation,대사,ellen,,"[엘렌]: 호프님... 어머니는... 복수를 원하지 않으셨을 거예요.

[제퍼슨 호프]: ...뭐라고?

[엘렌]: 어머니는... 선한 분이셨다고 들었어요.

[엘렌]: 복수보다는... 용서를 원하셨을 거예요.

호프가 고개를 젓는다.

[제퍼슨 호프]: 아니오... 루시는... 정의를 사랑했소...

[엘렌]: 네. 정의를요. 복수가 아니라.

그녀가 호프의 손을 잡는다.

[엘렌]: 호프님... 이제 그만하세요. 어머니를 위해서.

호프가... 무너진다.

[제퍼슨 호프]: 루시... 미안하오... 나는... 잘못된 길을...

눈물이 흐른다.

20년의 복수가... 무너진다.",,,,,CHOICE:hope_learns_count_alive|ellen_comforts_hope
watson_explains_count,대사,watson,,"[왓슨]: 백작은... 과거를 후회했습니다.

[왓슨]: 루시를 지키지 못한 것을. 그래서 엘렌을 키웠습니다.

[왓슨]: 20년간... 사랑으로.

호프가 바닥을 본다.

[제퍼슨 호프]: 그래도... 그래도 루시는 죽었소!

[엘렌]: 호프님...

엘렌이 다가간다.

[엘렌]: 어머니는... 복수를 원하지 않으셨을 거예요.

호프가 그녀를 본다.

루시를 닮은 얼굴.

[제퍼슨 호프]: ...루시.

그가 무릎을 꿇는다.

[제퍼슨 호프]: 미안하오... 나는... 잘못된 길을...",,,,,CHOICE:hope_learns_count_alive|ellen_decides_hope_fate
accuse_hope_with_ellen,대사,watson,,"[왓슨]: 당신은 백작을 독살했습니다!

[제퍼슨 호프]: ...맞소.

그가 고개를 끄덕인다.

[제퍼슨 호프]: 20년을 기다렸소. 이 순간을.

엘렌이 떨린다.

[엘렌]: 아버지를...

[제퍼슨 호프]: 미안하오, 아가씨. 하지만... 그는 루시를 죽게 만들었소!

홈즈가 말한다.

[셜록 홈즈]: 하지만 백작은 속죄했습니다. 20년간 당신의 딸을 키우면서.

호프가 충격을 받는다.

[제퍼슨 호프]: ...내 딸?

그가 엘렌을 본다. 믿을 수 없다는 얼굴이다.

[제퍼슨 호프]: 하지만... 죽었다고... 교단이...

[엘렌]: 저는... 어머니와 호프님의 딸입니다. 하지만...

[엘렌]: 저를 키운 건 백작님이셨어요. 20년간... 아버지처럼.

[제퍼슨 호프]: ...

그가 주저앉는다.",,,,,CHOICE:hope_learns_count_alive|arrest_hope_with_ellen
hope_learns_count_alive,대사,hope,,"[제퍼슨 호프]: ...뭐라고?

[왓슨]: 백작은 아직 살아있습니다. 우리가 해독제를 투여했습니다.

호프가 충격을 받는다.

[제퍼슨 호프]: 살아... 있다고?

[셜록 홈즈]: 네. 당신의 복수는... 실패했습니다.

호프가 무릎을 꿇는다.

[제퍼슨 호프]: 그렇다면... 나는... 살인 미수범...

엘렌이 그에게 다가간다.

[엘렌]: 호프님... 이제 그만하세요.

[엘렌]: 어머니도... 이런 당신을 원하지 않으실 거예요.

호프가 눈물을 흘린다.

[제퍼슨 호프]: 루시... 미안하오...

그가 로켓을 꺼내 엘렌에게 건넨다.

[제퍼슨 호프]: 이것은... 너의 어머니 것이오. 네가 가져라.",,,,,CHOICE:ellen_receives_locket|hope_final_decision
ellen_comforts_hope,대사,ellen,,"[엘렌]: 호프님... 괜찮으세요.

그녀가 호프를 안아준다.

[엘렌]: 어머니는... 당신을 사랑하셨어요.

[엘렌]: 그리고... 당신이 행복하기를 원하셨을 거예요.

호프가 흐느낀다.

[제퍼슨 호프]: 루시... 나는... 너를 위해...

[엘렌]: 어머니는 이미 알고 계세요. 호프님이 얼마나 사랑했는지.

그녀가 로켓을 본다.

[엘렌]: 이제... 복수를 놓으세요. 어머니를 위해서.

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ...알겠소.

그가 로켓을 엘렌에게 건넨다.

[제퍼슨 호프]: 이것은... 네 어머니의 것이오. 네가 가져라.",,,,,CHOICE:ellen_receives_locket
ellen_decides_hope_fate,대사,ellen,,"[엘렌]: 탐정님...

그녀가 당신을 본다.

[엘렌]: 호프님을... 어떻게 하실 건가요?

[왓슨]: 그것은... 법이 결정할 문제입니다.

[엘렌]: 하지만... 호프님은 어머니를 사랑했어요.

[엘렌]: 복수는 잘못됐지만... 그 마음만은 진실이었어요.

홈즈가 당신을 본다.

[셜록 홈즈]: 왓슨... 당신의 판단은?

당신은... 고민한다.

법과 정의.

복수와 용서.

무엇이 옳은가?",,,,,CHOICE:hope_to_court_with_ellen|ellen_decides|hope_final_decision
ellen_receives_locket,대사,ellen,,"엘렌이 로켓을 받는다.

손에 쥐고... 펼쳐본다.

루시의 초상화가 빛난다.

[엘렌]: 어머니...

그녀가 눈물을 흘린다.

[엘렌]: 저는... 어머니를 본 적이 없어요.

[엘렌]: 하지만 이제... 어머니를 느낄 수 있어요.

호프가 고개를 끄덕인다.

[제퍼슨 호프]: 루시는... 정말 아름다운 사람이었소.

[제퍼슨 호프]: 그리고 넌... 그녀를 닮았소.

엘렌이 미소 짓는다.

[엘렌]: 감사합니다, 호프님.

당신과 홈즈는... 조용히 지켜본다.

이것이... 진정한 화해다.",,,,,CHOICE:return_to_count_with_all|hope_to_court_with_ellen
hope_final_decision,대사,hope,,"[제퍼슨 호프]: 나는...

그가 하늘을 올려다본다.

[제퍼슨 호프]: 법정에 서겠소.

[왓슨]: ...

[제퍼슨 호프]: 20년간 복수를 준비했소. 하지만... 잘못됐소.

[제퍼슨 호프]: 루시는... 복수를 원하지 않았을 거요.

그가 엘렌을 본다.

[제퍼슨 호프]: 네가 증명했소. 루시의 뜻을.

[엘렌]: 호프님...

[제퍼슨 호프]: 법이 나를 심판하도록 하겠소. 그것이... 정의니까.

홈즈가 고개를 끄덕인다.

[셜록 홈즈]: 용기 있는 선택입니다, 호프.

당신도 고개를 끄덕인다.

이것이... 진정한 정의의 시작이다.",,,,,CHOICE:hope_court_ending_with_ellen|return_to_count_with_all
arrest_hope_with_ellen,대사,watson,,"[왓슨]: 제퍼슨 호프, 당신을 살인 미수 혐의로 체포합니다.

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ...알겠소.

그가 손을 내민다.

엘렌이 당신을 붙잡는다.

[엘렌]: 잠깐만요, 박사님!

[왓슨]: 엘렌 양...

[엘렌]: 호프님은... 어머니를 사랑했어요!

[엘렌]: 복수는 잘못됐지만... 그 마음만은 진실이었어요!

당신은 고민한다.

법과 인정.

무엇이 옳은가?",,,,,CHOICE:hope_arrested_ending|hope_mercy_route
hope_to_court_with_ellen,대사,watson,,"[왓슨]: 호프. 당신은 법정에 서야 합니다.

호프가 고개를 끄덕인다.

[제퍼슨 호프]: 알고 있소.

엘렌이 그의 손을 잡는다.

[엘렌]: 호프님... 저는 법정에서 증언하겠어요.

[제퍼슨 호프]: ...뭐라고?

[엘렌]: 호프님이 어머니를 얼마나 사랑했는지. 20년간 얼마나 고통받았는지.

[엘렌]: 그리고... 어머니라면 용서하셨을 거라고.

호프가 눈물을 흘린다.

[제퍼슨 호프]: 고맙소... 아가씨...

홈즈가 말한다.

[셜록 홈즈]: 법정이 당신을 공정하게 심판할 겁니다.

당신도 고개를 끄덕인다.

이것이... 정의다.",,,,,CHOICE:hope_court_ending_with_ellen
return_to_count_with_all,대사,watson,,"당신들이 지하실로 돌아간다.

백작이 여전히 누워있다.

엘렌과 호프가 들어서자...

백작이 눈을 뜬다.

[모로 백작]: 호프...

[제퍼슨 호프]: 백작...

둘이 마주 본다.

20년의 원한.

하지만... 엘렌이 그 사이에 선다.

[엘렌]: 아버지. 호프님. 두 분 모두... 어머니를 사랑하셨어요.

[엘렌]: 이제... 원한을 끝내세요. 어머니를 위해서.

백작과 호프가... 서로를 본다.

그리고...",,,,,CHOICE:count_hope_reconciliation|watson_mediates
ellen_decides,대사,ellen,,"[엘렌]: 저는...

그녀가 깊게 숨을 쉰다.

[엘렌]: 호프님을... 용서하고 싶어요.

[왓슨]: ...엘렌 양.

[엘렌]: 어머니라면... 그렇게 하셨을 거예요.

[엘렌]: 복수보다는 용서를. 분노보다는 사랑을.

호프가 무릎을 꿇는다.

[제퍼슨 호프]: 아가씨... 고맙소...

[엘렌]: 하지만 조건이 있어요.

[제퍼슨 호프]: ...무엇이오?

[엘렌]: 이제 복수를 멈추세요. 그리고... 어머니를 위해 살아가세요.

[엘렌]: 복수가 아니라... 사랑으로.

호프가 눈물을 흘린다.

[제퍼슨 호프]: ...약속하겠소.",,,,,CHOICE:mercy_ending_with_ellen
count_hope_reconciliation,대사,count,,"[모로 백작]: 호프...

백작이 손을 내민다.

[모로 백작]: 미안하오. 루시를... 지키지 못해서.

호프가 그 손을 잡는다.

[제퍼슨 호프]: 나도... 미안하오. 복수에 눈이 멀어서...

둘이 악수한다.

20년의 원한이... 끝난다.

엘렌이 미소 짓는다.

[엘렌]: 어머니도... 기뻐하실 거예요.

홈즈가 조용히 말한다.

[셜록 홈즈]: 이것이... 진정한 해결이군요.

당신도 고개를 끄덕인다.

사건은... 이렇게 끝난다.

복수가 아니라 화해로.",,,,,CHOICE:true_ending_with_ellen
watson_mediates,대사,watson,,"[왓슨]: 두 분 모두... 들어주십시오.

당신이 백작과 호프 사이에 선다.

[왓슨]: 백작. 당신은 과거에 잘못을 저질렀습니다. 하지만 20년간 속죄했습니다.

[왓슨]: 호프. 당신은 사랑하는 사람을 잃었습니다. 하지만 복수는 해결책이 아닙니다.

[왓슨]: 엘렌을 보십시오. 루시의 딸을.

엘렌이 두 사람을 본다.

[왓슨]: 그녀는... 용서를 선택했습니다. 루시의 뜻을 따라서.

[왓슨]: 두 분도... 그렇게 하시겠습니까?

백작과 호프가... 서로를 본다.

그리고... 고개를 끄덕인다.",,,,,CHOICE:count_hope_reconciliation
true_ending_with_ellen,대사,watson,,"[🌟 진엔딩: 용서와 화해]

[3개월 후, 런던]

당신은 신문을 펼친다.

**""모로 백작 사건, 화해로 종결""**
**""피해자와 가해자, 법정에서 화해 성립""**

백작은 과거의 죄를 인정했다.
호프는 복수를 포기했다.

법원은... 둘 모두에게 집행유예를 선고했다.

엘렌의 증언이 결정적이었다.

""어머니는 복수가 아니라 용서를 원하셨을 겁니다.""

---

[베이커 스트리트 221B]

홈즈가 파이프를 피운다.

[셜록 홈즈]: 왓슨. 좋은 소식이 있어.

[왓슨]: 무엇이지?

[셜록 홈즈]: 엘렌이 편지를 보냈어. 백작과 호프가 함께 자선재단을 설립했대.

[왓슨]: 자선재단?

[셜록 홈즈]: 루시 페리어 재단. 억울한 피해자들을 돕는 재단이야.

당신은 미소 짓는다.

[왓슨]: 그것이... 진정한 속죄군.

[셜록 홈즈]: 그리고 엘렌이 재단 이사장이래.

[왓슨]: 엘렌이?

[셜록 홈즈]: 루시의 딸답게... 정의를 실현하고 있어.

창밖으로 런던의 저녁이 보인다.

사건은 끝났다.

복수가 아니라 화해로.

분노가 아니라 용서로.

이것이... 진정한 정의다.

---

🌟 **TRUE ENDING 달성**
""용서와 화해 - 루시의 뜻대로""

엘렌이 두 사람을 화해시켰습니다.
백작과 호프는 함께 속죄하고 있습니다.
루시 페리어 재단이 많은 사람들을 돕고 있습니다.

당신은... 진정한 탐정이 되었습니다.

THE END",,,,,
mercy_ending_with_ellen,대사,watson,,"[✨ 자비 엔딩: 엘렌의 용서]

엘렌의 용서로... 모든 것이 끝났다.

호프는 복수를 포기했다.
백작은 과거를 인정했다.

둘은... 악수했다.

20년의 원한이 끝났다.

---

[1개월 후]

당신은 엘렌에게서 편지를 받는다.

""박사님, 고맙습니다.

아버지와 호프님은 이제 친구가 되었어요.
함께 어머니 무덤을 찾아갔답니다.

어머니도... 기뻐하실 거예요.

복수가 아니라 용서를 선택해서.

엘렌 올림""

당신은 미소 짓는다.

홈즈가 말한다.

[셜록 홈즈]: 왓슨. 이번 사건에서 우리가 배운 것은...

[왓슨]: 용서의 힘이지.

[셜록 홈즈]: 그리고... 사랑의 힘.

두 사람이 창밖을 본다.

런던의 저녁이 아름답다.

---

✨ **MERCY ENDING 달성**
""엘렌의 용서""

엘렌이 호프를 용서했습니다.
백작과 호프는 화해했습니다.
루시의 뜻이 실현되었습니다.

THE END",,,,,
hope_court_ending_with_ellen,대사,watson,,"[⚖️ 정의 엔딩: 법정의 판결]

[2주 후, 런던 법정]

재판이 열렸다.

호프가 피고인석에 앉아있다.

엘렌이 증인석에 선다.

[엘렌]: 호프님은... 어머니를 사랑했습니다.

[엘렌]: 20년간 복수를 준비했지만... 그것은 사랑 때문이었습니다.

[엘렌]: 어머니라면... 호프님을 용서하셨을 겁니다.

판사가 고민한다.

그리고... 판결을 내린다.

**""피고인 제퍼슨 호프, 살인 미수 혐의... 징역 5년, 집행유예 5년""**

**""단, 피해자 모로 백작과의 화해 조건부""**

백작이 일어선다.

[모로 백작]: 저는... 호프와 화해하겠습니다.

법정이 술렁인다.

호프가 눈물을 흘린다.

---

[법정 밖]

엘렌이 당신에게 다가온다.

[엘렌]: 감사합니다, 박사님. 탐정님.

[왓슨]: 당신이 해낸 겁니다, 엘렌 양.

홈즈가 고개를 끄덕인다.

[셜록 홈즈]: 법과 인정... 둘 다 실현되었군요.

당신은 미소 짓는다.

이것이... 정의다.

---

⚖️ **JUSTICE ENDING 달성**
""법정의 정의""

호프는 법정에 섰습니다.
엘렌의 증언으로 선처되었습니다.
백작과의 화해가 이루어졌습니다.

THE END",,,,,
hope_arrested_ending,대사,watson,,"[⚔️ 법 엔딩: 엄격한 정의]

당신이 호프를 체포한다.

엘렌이 울부짖는다.

[엘렌]: 안 돼요! 호프님은...!

[왓슨]: 죄송합니다, 엘렌 양. 하지만 법은 법입니다.

호프가 고개를 끄덕인다.

[제퍼슨 호프]: 괜찮소, 아가씨. 나는... 받아야 할 벌을 받겠소.

경찰이 호프를 데려간다.

엘렌이 무너진다.

---

[2주 후, 재판 결과]

**""제퍼슨 호프, 살인 미수 혐의 징역 10년""**

가혹한 판결이었다.

엘렌은 매주 호프를 면회한다.

백작은... 호프를 용서했지만.

법은 용서하지 않았다.

홈즈가 말한다.

[셜록 홈즈]: 왓슨... 우리가 한 게 옳았을까요?

당신은... 답할 수 없다.

정의는 실현됐지만...

마음은 무겁다.

---

⚔️ **LAW ENDING 달성**
""엄격한 정의""

호프는 체포되었습니다.
법정에서 유죄 판결을 받았습니다.
엘렌은 슬퍼하고 있습니다.

THE END",,,,,
count_final_words,대사,count,,"[모로 백작]: 맞소... 20년간 숨겨 키웠소.

[모로 백작]: 루시를 지키지 못한 대신... 엘렌만은 지키겠다고 맹세했소.

엘렌이 아버지를 안는다.

[엘렌]: 아버지... 고마워요. 저를 사랑해주셔서.

백작이 눈물을 흘린다.

[모로 백작]: 엘렌... 너는 내 인생의 구원이었어.

[모로 백작]: 너 때문에... 나는 다시 인간이 될 수 있었어.

홈즈가 조용히 말한다.

[셜록 홈즈]: 사랑이... 사람을 바꾸는군요.

당신도 고개를 끄덕인다.

이것이... 진정한 속죄다.",,,,,CHOICE:search_for_hope_with_ellen|family_moment
family_moment,대사,watson,,"당신과 홈즈는... 조용히 물러선다.

백작과 엘렌이 서로를 안고 있다.

20년의 사랑.

20년의 속죄.

이것이... 가족이다.

홈즈가 당신에게 속삭인다.

[셜록 홈즈]: 왓슨... 우리가 지켜야 할 것은 이것이었군요.

[왓슨]: 가족?

[셜록 홈즈]: 사랑입니다. 법도 정의도... 사랑 위에 세워져야 해요.

당신은 고개를 끄덕인다.

그리고... 호프를 찾으러 간다.

진정한 해결을 위해서.",,,,,CHOICE:search_for_hope_with_ellen
